listing_name,listing_url,listing_image,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
"Flower girl dress for Baby Bridesmaid, Beach Boho Wedding outfit, Summer Cake smash birthday, Toddler Baptism white cotton Christening gown",https://www.etsy.com/listing/1237650616/flower-girl-dress-for-baby-bridesmaid?click_key=45a28f95dc85083d2af66ee999d3d653e252cfe2%3A1237650616&click_sum=30dce541&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-24-7,https://i.etsystatic.com/16286170/c/2000/1589/0/94/il/9e0384/3944513714/il_340x270.3944513714_sbt0.jpg,AmimamiDoll,2,Italy,1,7954,1101,0.82,0.07,0.05,0.02,0.04,0,N.A.,N.A.,N.A.,N.A.,9.0,4.0
Deluxe White Snowflake Tutu Dress Knee Length Costume/Party Dress/Birthday Tutu/Halloween Costume Christmas Outfit Dressing Up,https://www.etsy.com/listing/963651131/deluxe-white-snowflake-tutu-dress-knee?click_key=38c3ced7b9103f65637be693692576a44544676c%3A963651131&click_sum=f5c57ef7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-24-8&frs=1&cns=1,https://i.etsystatic.com/27809399/r/il/45dee0/2875155138/il_340x270.2875155138_829h.jpg,LuluinaTutuBoutique,7,United Kingdom,0,1384,265,0.89,0.03,0.02,0.02,0.04,0,N.A.,N.A.,N.A.,N.A.,113.68,0.0
Ava ~ Luxurious Tulle & Lace Two-Piece ~  Flower Girl | Party Dress,https://www.etsy.com/listing/1017445978/ava-luxurious-tulle-lace-two-piece?click_key=472451869e07b2bcec6c4b86737eb6ca717acfe9%3A1017445978&click_sum=4dac0547&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-1,https://i.etsystatic.com/30245695/c/1080/858/0/46/il/35ce6b/3175998763/il_340x270.3175998763_m7w5.jpg,shopLILLYANDBO,2,United Kingdom,0,161,25,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,72.33,14.6
Bess in Ivory ~ Luxurious Tulle Flower Girl | Party Dress,https://www.etsy.com/listing/1031431727/bess-in-ivory-luxurious-tulle-flower?click_key=80799396ccb87f1a9e84d1d764bf618f1827ac72%3A1031431727&click_sum=2b169239&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-2,https://i.etsystatic.com/30245695/c/1024/813/0/78/il/2a8b6f/3176082533/il_340x270.3176082533_2sbm.jpg,shopLILLYANDBO,5,United Kingdom,0,161,25,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,69.43,14.6
Evelyn ~ Ivory lace dress ~  Flower Girl | Party Dress,https://www.etsy.com/listing/1017443902/evelyn-ivory-lace-dress-flower-girl?click_key=8cadd1e4e63621725471d5e4084b0128c7212039%3A1017443902&click_sum=7a168b20&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-3,https://i.etsystatic.com/30245695/c/1100/874/0/61/il/a3da44/3175984997/il_340x270.3175984997_n4o9.jpg,shopLILLYANDBO,9,United Kingdom,0,161,25,0.0,0.04,0.08,0.0,0.16,0,N.A.,N.A.,N.A.,N.A.,86.81,14.6
Cute pink dress for girls flower dress lace tulle flower girl dress baby girl dress nude dress princess dress knee long handmade dress kids,https://www.etsy.com/listing/952739882/cute-pink-dress-for-girls-flower-dress?click_key=139b32e7a1b5dbddbaff9eefddb525f1c7157f59%3A952739882&click_sum=18f4ce3a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-4&frs=1,https://i.etsystatic.com/27301016/r/il/3761f6/2934898429/il_340x270.2934898429_h1kj.jpg,TMLhandworkshop,7,France,0,32,2,0.0,0.0,0.5,0.0,0.5,0,N.A.,N.A.,N.A.,N.A.,79.0,0.0
"Girls Dress,Toddler Birthday Dress,Flower Girl Dress,Baby Tulle Dress,Festive Girl Party Dress",https://www.etsy.com/listing/1124214035/girls-dresstoddler-birthday-dressflower?click_key=afbfe630064562574e42c38b6f8ded05f533bcba%3A1124214035&click_sum=5bf16875&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-5&frs=1,https://i.etsystatic.com/30914071/r/il/8b3514/3479586828/il_340x270.3479586828_fcgz.jpg,BabyPandaProps,7,Estonia,0,15,1,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,28.0,0.0
"Yellow Flower Girl Dress, Toddler Fluffy Tutu Outfit, Kindergarten Prom Princess Gown, Christmas Baby Holiday Dresses, Wedding Guest Clothes",https://www.etsy.com/listing/1315928134/yellow-flower-girl-dress-toddler-fluffy?click_key=5cb6ca18ce8ec329b790ce2bcb828edcff2fed3d%3A1315928134&click_sum=869447e9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-6&pro=1&frs=1,https://i.etsystatic.com/38263586/c/2000/1589/0/401/il/0fa712/4273140312/il_340x270.4273140312_42e8.jpg,HolaPrincess,6,Spain,1,6,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,42.4,0.0
"White Flower Girl Dress, Princess Birthday Party, Fluffy Tulle Tutu Dresses, Christmas Holiday, Wedding guest Toddler outfit, Bohemian gown",https://www.etsy.com/listing/1326608241/white-flower-girl-dress-princess?click_key=f05ca074add968b2b1b7c575b4a074a42daa05d2%3A1326608241&click_sum=79a3c075&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-7&pro=1,https://i.etsystatic.com/38263586/c/1626/1292/194/361/il/1bd1aa/4305456979/il_340x270.4305456979_gkt9.jpg,HolaPrincess,5,Spain,1,6,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,44.8,5.0
"Classic Flower Girl Dress, Toddler Princess Birthday, Baby Puff sleeve Tulle Tutu gown, Infant Boho Wedding guest, Kids Christmas outfit",https://www.etsy.com/listing/1330069129/classic-flower-girl-dress-toddler?click_key=3fba3d5ce44a9a89c8a673b63ab65f0fac088a84%3A1330069129&click_sum=a67401f2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-25-8&pro=1,https://i.etsystatic.com/38263586/c/2000/1589/0/367/il/786f19/4321328117/il_340x270.4321328117_f77r.jpg,HolaPrincess,9,Spain,1,6,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,42.4,5.0
"Baby girl baptism dress, pretty christening gown, flower girl dress, 1st birthday dress, empire line dress",https://www.etsy.com/listing/666070996/baby-girl-baptism-dress-pretty?click_key=252703d2de72f268134e64f80cafefd11451d0b5%3A666070996&click_sum=da4454f7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-1,https://i.etsystatic.com/8246686/r/il/30ec69/2451030015/il_340x270.2451030015_ggkw.jpg,BabyRafi,4,Cyprus,0,45,9,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,165.0,10.0
"Pink Flower Full Length Tutu Dress, Tutu Dress, Dress, Flower Girl Dress, Bridesmaid Dress, Tutu, 1st Birthday Dress, Girls Party Dresses",https://www.etsy.com/listing/796499476/pink-flower-full-length-tutu-dress-tutu?click_key=e72e4752145ec487820f33315bebf4119139d944%3A796499476&click_sum=87fe817a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-2&sts=1,https://i.etsystatic.com/20344226/c/868/689/0/137/il/691e16/2362358617/il_340x270.2362358617_t2in.jpg,TulleBCreations,6,United Kingdom,1,853,204,0.0,0.0,0.0,0.0,0.0,12,It came in really good time and is as floaty with as much volume as the picture shows. I can't wait for my little girl to see it!,"This dress is totally amazing beautiful, fluffy exactly what’s described and more.",It's very gorgeous dress my daughter will wear on her 3rd birthday party,"From the beginning to the end the customer service has been nothing less than 5 stars the communication was superb. They were able to fit my daughters dress in at very last minute for her cake smash. It was dispatched on a next day basis at no extra charge. I have received the dress and it is BEYOND EXCEPTIONAL ITS LITERALLY PERFECT.

Thank you so much.
 
I will definitely be returning

Lissy",56.46,30.42
Bright white Baptism dress Knit Baby girl Dress Wedding Flower girls dress Baby Girls First birthday dress Baby girl special occasion dress,https://www.etsy.com/listing/219978488/bright-white-baptism-dress-knit-baby?click_key=73f8a0e13038fa79ac994e2473388dcda8f7dd7a%3A219978488&click_sum=5161942b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-3,https://i.etsystatic.com/5840864/r/il/65de13/1515272754/il_340x270.1515272754_tk5n.jpg,Marumakids,7,Latvia,1,7070,1592,0.0,0.0,0.0,0.0,0.0,6,"I ordered this dress for my daughter's christening and it was lovely, just like on the pictures. It looked great on my daughter and several people commented how beautiful and dainty it was on the day. I needed it fairly quickly and Kristine sent it very fast after my order. Would recommend it and hope to order again!",The dress is beautiful...so well-crafted and made with care. The order was easy to place and I received my dress in plenty of time for my daughter's baptism. I would order again and recommend to others. Thank you so much!!!,it was beautifully made. i loved it.,"Very nice fabric and fit!
Fast delivery.",49.0,6.0
SALE! Girls Simple Tutu Dress Up Gala Costume with Sati Belt. Lined Navy Blue Bridesmaid Flower Girl Tutudress. Can be made in any colour!,https://www.etsy.com/listing/462944548/sale-girls-simple-tutu-dress-up-gala?click_key=10e8f43ff97f18dbad28b588e7819380cad77abc%3A462944548&click_sum=4a50c997&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-4&frs=1,https://i.etsystatic.com/12450649/r/il/d24148/1036847150/il_340x270.1036847150_iwy4.jpg,SeraphinaFairyTales,11,United Kingdom,0,1487,323,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,24.62,0.0
Flower Girl Dress Boho Dress Long Classic Bridesmaid Baby Toddler Girls Dress - Optional Flower Waist Corsage,https://www.etsy.com/listing/771670271/flower-girl-dress-boho-dress-long?click_key=125d174895f8f8e45f0b3da6174ebd9c05ba4486%3A771670271&click_sum=2181e31b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-5,https://i.etsystatic.com/18619350/r/il/88a275/2205539901/il_340x270.2205539901_pt6v.jpg,CocoFlowerGirls,9,United Kingdom,0,10478,1748,0.0,0.0,0.0,0.0,0.0,17,"Absolutely gorgeous dresses!! My girls were so happy to wear them, they said they were comfy, light and they loved spinning around in them. Would 100% recommend!","Beautiful dress, light and comfortable! My daughter loved it and got lots of compliments. 
I ordered a size 2-3 for my tiny 5 year old and it fit perfectly.
Very quick delivery. Thank you <3",Simply stunning dress. I purchased it for my neice for our up coming Wedding in Emerald Green. Fabulous quality. Very happy with my purchase,"So beautiful my flower girls look beautiful in them. They came quicker than stated which was great, thank you for such pretty dresses. Just what I wanted",59.36,24.32
"Burgundy dress baby girl, first birthday long sleeve dress toddler, double gauze muslin sparkling dots dress, rust flower girl dress,",https://www.etsy.com/listing/881832873/burgundy-dress-baby-girl-first-birthday?click_key=f79e6f50f270c75f474d9413a87c9444c616644a%3A881832873&click_sum=77e1b02f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-6&cns=1,https://i.etsystatic.com/25049536/r/il/e7b13f/2592593768/il_340x270.2592593768_2pye.jpg,TinyLinenStories,11,Lithuania,0,758,130,0.0,0.0,0.0,0.0,0.0,6,"perfect, beautiful dress and of incredible quality❤❤❤",Great product and great store! I would highly recommend!,N.A.,N.A.,38.0,0.0
"Red Flower Girl Dress with a Train, Tulle dress with a train Dress for the Birthday Girl Red tulle dress with gold trim",https://www.etsy.com/listing/1068269635/red-flower-girl-dress-with-a-train-tulle?click_key=37aab4f393cb0d45126f931837041bedb4181115%3A1068269635&click_sum=27424af6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-7&cns=1&sts=1,https://i.etsystatic.com/27812945/c/2459/1954/273/294/il/b72f6a/3314338763/il_340x270.3314338763_5ch5.jpg,DressPrincessShop,0,Romania,0,81,33,1.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,195.23,28.49
Three Quarter Lace Sleeve Long Length Blush Tulle Flower Girl Bridesmaid Boho Dress - Optional Sash - Bohemian Rustic Style Wedding,https://www.etsy.com/listing/761101983/three-quarter-lace-sleeve-long-length?click_key=68a7f323619733ea38d166181d072449cab2f798%3A761101983&click_sum=49f547a1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-26-8,https://i.etsystatic.com/18619350/r/il/5f51ed/3212069996/il_340x270.3212069996_rc2p.jpg,CocoFlowerGirls,9,United Kingdom,1,10478,1748,0.0,0.0,0.0,0.0,0.0,15,"Amazing dresses so many compliments of my girls as bridesmaids/flower girls very happy with quality, service, delivery and how pretty they looked they felt like princesses","Beautiful dress bought for my daughters year 6 leavers party. She felt like a princess! Lorna was super helpful as I needed the dress quickly, responding to emails quickly and sending the order real quick. Thank you so much x","adored these dresses, the girls looked absolutely beautiful and seller was really helpful when covid temporarily restricted both flower girls from being there, luckily all resolved !",Prompt response to query regarding sizes and fast delivery once ordered.  Lovely dresses - needed a pin in the back of all of them to stop them falling off their shoulders but otherwise lovely.  Fab quality.,63.7,24.32
SALE Baby girls party dress/Baby Girl 1st Birthday dress / gold Girl dress/Flower girls dress/ Princess  dress/ Birthday,https://www.etsy.com/listing/877611781/sale-baby-girls-party-dressbaby-girl-1st?click_key=90f5ef822da923bc9553a4148027bda1850c4100%3A877611781&click_sum=48a839ff&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-1&cns=1,https://i.etsystatic.com/21743761/c/2000/1589/0/470/il/f2416d/3092043113/il_340x270.3092043113_qzpz.jpg,LadyVersus,8,United Kingdom,0,2105,383,0.84,0.07,0.02,0.01,0.06,0,N.A.,N.A.,N.A.,N.A.,28.96,24.09
Natural Beige Flutter Sleeves Baby Girl Linen Dress with Handmade Embroidery | Back Wooden Buttons |Easter Birthday Spring Flower Girl Dress,https://www.etsy.com/listing/1247756502/natural-beige-flutter-sleeves-baby-girl?click_key=3eac8fda63beab392f82c25fe6f372d3a9bec581%3A1247756502&click_sum=27cc9931&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-2&sts=1,https://i.etsystatic.com/28950326/c/2000/1589/0/435/il/3841ba/4032622621/il_340x270.4032622621_nmqk.jpg,OliveNaturalWear,13,Romania,1,59,24,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,79.0,7.0
Pink/ Red/ sleeveless /long sleeve  Baby girls party dress/Baby Girl 1st Birthday dress / gold Girl dress/Flower girls dress/Princess  dress,https://www.etsy.com/listing/949907960/pink-red-sleeveless-long-sleeve-baby?click_key=cfcace819a05f1302f97a0d6a818132d54f3cda9%3A949907960&click_sum=cdae6a6e&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-3,https://i.etsystatic.com/21743761/r/il/aded2e/3581632031/il_340x270.3581632031_1nc8.jpg,LadyVersus,6,United Kingdom,0,2105,383,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,57.54,24.09
Short Sleeves Satin Lace Tulle with Blush Pink Bow Flower Girl Dress Wedding Bridesmaid Dress M0034,https://www.etsy.com/listing/456969248/short-sleeves-satin-lace-tulle-with?click_key=f71491c1d69434c79c80b803655db97502c16cac%3A456969248&click_sum=b650d1b8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-4,https://i.etsystatic.com/12079668/r/il/22a05d/1020713484/il_340x270.1020713484_j4u9.jpg,MillyWeddingshop,14,United Kingdom,1,18076,2696,0.0,0.0,0.0,0.0,0.0,9,"Absolutely stunning dress we couldn't have been happier! Arrived quickly, fitted perfectly and she looked so beautiful in it. We wanted it slightly different from the picture which was no problem and it was made just how we wanted it. Wouldn't hesistate to use her again! Thank you xx","My little girl isn’t wearing this till September so I will add a pic then...but...it is absolutely beautiful! So many layers of quality fabric...beautiful bow and the pearl detail is too precious, I’m really really pleased",These dresses are absolutely adorable! They are made so well and the quality is very nice. Looks like a $300 dress but more than half the price! I ordered a rush order and they came in perfect time! ,she is beautiful and fits him perfectly!! Thank you,105.71,15.82
Sleeveless Classic Bohemian Style Long Length Lace Flower Girl Bridesmaid Dress - Mint Green,https://www.etsy.com/listing/945301672/sleeveless-classic-bohemian-style-long?click_key=00d8bf0b64ac8d4af9ddc0b2784347aa4f8a7377%3A945301672&click_sum=7157d402&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-5,https://i.etsystatic.com/18619350/c/3000/2384/0/141/il/d2c436/3259738843/il_340x270.3259738843_ndn1.jpg,CocoFlowerGirls,9,United Kingdom,1,10478,1748,0.0,0.0,0.0,0.0,0.0,9,Absolutely beautiful dress! The lace is stunning and the mint colour is gorgeous! We also purchased the Diamanté Lace Waistband and it is another beautiful addition to the dress. I purchased for my daughter who is 7 but on the taller side. The 9-10 size fit her perfectly. I had also bought the size 7-8 but it was a bit small. The shop was wonderful in helping me exchange the size 7-8 for a size 11-12 (the wedding she is in isn't happening until late summer so I figure I had better have a back up in case she grows again!).,My niece says she feels like a princess! Dress true to sizing and beautiful! Shipped quick.,Beautiful dresses!  There was a small issue with the sizing and the owner sent out another one right away.  Happy customer!,Item was as described. Comments about small for size were useful. My small 8 year old fits the 9-10 perfectly.,56.46,24.32
"Burgundy Flower girl dress, Black Lace flower girl dress, Navy Bohemian lace dress, Cream Rustic Lace dress, White Boho flower girl dress",https://www.etsy.com/listing/941605319/burgundy-flower-girl-dress-black-lace?click_key=e352563e09c96d959903aea7652d2a4211bd6a61%3A941605319&click_sum=8cfa9544&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-6,https://i.etsystatic.com/12618968/c/921/732/0/200/il/d9540d/2838677423/il_340x270.2838677423_9yjy.jpg,MissDandyAtelier,10,Spain,1,7935,983,0.91,0.06,0.02,0.0,0.02,0,N.A.,N.A.,N.A.,N.A.,34.95,8.0
"Off Shoulder Bohemian Boho Flower girl dress , White Lace Tulle Girl Dress, Lace flower girl dress, Rustic flower girl dress,Communion dress",https://www.etsy.com/listing/1057143020/off-shoulder-bohemian-boho-flower-girl?click_key=bc68d02d239b7d9794bc15d3b43f797b31b75a73%3A1057143020&click_sum=5db119e1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-7,https://i.etsystatic.com/12618968/c/1305/1037/334/741/il/6e2b2f/3325030299/il_340x270.3325030299_g10v.jpg,MissDandyAtelier,2,Spain,1,7935,983,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,58.5,10.0
"Flower girl dress with flutter sleeve in linen (Okeo-Tex certified) for weddings, baptism, confirmation",https://www.etsy.com/listing/687933071/flower-girl-dress-with-flutter-sleeve-in?click_key=b7cee9f7220d472f499e724b23a4619c5121536e%3A687933071&click_sum=9e3ec7d6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-27-8&sts=1,https://i.etsystatic.com/10263223/c/2250/1786/0/85/il/4ddb5c/1800497172/il_340x270.1800497172_b455.jpg,NannaJac,16,United Kingdom,0,546,77,0.0,0.0,0.0,0.0,0.0,25,Hi well we have just arrived back from my sons wedding in Washington DC America and Jackie was a star for making this little flower girl dress in 2 days and sent it to me so we were able to take it with us as our other lady let us down. The dress was absolutely beautiful Jackie added some lace for us to match the other little flower girl and it was perfect it fitted our little Neevah perfec and I can’t thank Jackie enough she went over board to help and I will always be grateful I will certainly have more of jackies beautiful dresses thankyou Cathy Amos,"Jackie made the most beautiful dress for my flower girl. The quality and fabric was just perfect- better than I had been able to source elsewhere. Jackie was easy to communicate with, kept me informed with progress and I was more than delighted with the finished item. Thank you so much Jackie! X","Nanna Jac was brilliant from beginning to end. We talked about some customisation and I was guided through to a great outcome. My daughter adored her dress, and it is simply stunning. The quality and craftsmanship were brilliant. Thanks so much. We also had the matching hair clips and band that were lovely too. Thank you so much xx","I bought this dress for my daughter's first holy communion.  NannaJac customised it for me (longer and fuller skirt and a large bow at the back) for a very small additional charge.  It is a really beautiful dress, very well made and for a fraction of the cost of communion dresses in the shops. It's really hard to find cotton or linen communion dresses so I am so pleased with the result. It was made to fit and I am thrilled with the dress.  My daughter loved it.",14.48,12.11
