listing_name,listing_url,listing_image,shop_name,start_price,size_options,ship_cost_germany,allows_returns,shop_location,shop_rating,shop_review_counts,item_review_counts,customer_item_reviews
"Light ivory flower girl dress, Lace tulle flower girl dress floor length, First communion dress with flower sash, Birthday girl dress",https://www.etsy.com/listing/858199567/light-ivory-flower-girl-dress-lace-tulle?click_key=98976fd09c1a8fb414ab57bade281d56a8832699%3A858199567&click_sum=12431c21&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-106-3&frs=1&sts=1,https://i.etsystatic.com/23539148/c/2000/1589/0/85/il/d4dbeb/2480069704/il_340x270.2480069704_opfj.jpg,SHDRCLOTH,84.92,24,0,1,China,5,799,4,"['This dress is stunning! I bought this for my 8-yo daughter for her First Communion. Shes a tad taller than average and very slender. Her measurements were between size 6 and 7 and I ordered size 6. It was a little tight around the bust but fit her like a glove. It’s pretty long (2 inches above the floor) so if your daughter is shorter you may want to request a shorter hem. It is extremely well made. And Sherry was very responsive. I was worried it wouldn’t make it in time but she works fast and shipping is fast. Very happy!!!', 'This dress is beautiful!  I ordered 2 custom size and they came back perfect.  I can’t wait for my flower girls to wear their dresses:)', 'N.A.', 'N.A.']"
"Tutu flower girl dress, Satin girl dress, Flower girl dress white, Baptism dress, Ivory girl dress, Party girl dress, Dress with train",https://www.etsy.com/listing/1090425476/tutu-flower-girl-dress-satin-girl-dress?click_key=0be0f4a52042fc110d58a04b2d244bce79d07803%3A1090425476&click_sum=d2979bd2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-106-4&pro=1&frs=1,https://i.etsystatic.com/21512279/c/2000/1589/0/1059/il/8708df/3405262374/il_340x270.3405262374_o9bo.jpg,ColibriFashionStudio,137.12,0,0,0,Ukraine,5,1.200,0,N.A.
"Linen christening dress, flower girl lace dress, white linen baby baptism dress, boho toddler dress, lace girl dress",https://www.etsy.com/listing/924957084/linen-christening-dress-flower-girl-lace?click_key=d60a1c15a7968e3691ef468c1ddf2b95b748f562%3A924957084&click_sum=0187cca9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-106-5,https://i.etsystatic.com/25049536/c/1488/1182/0/190/il/69aab0/2807687262/il_340x270.2807687262_1hz1.jpg,TinyLinenStories,52.00,11,0,1,Lithuania,5,130,4,"['My 3 year old granddaughter looked like an angel in this gorgeous white, linen dress. The construction is expert and high-quality, and this vendor is attentive and caring about the service she provides. Delivery was surprisingly fast. We live in the USA in the hot, Deep South, and this dress is so cool and comfortable on my picky little girly-girl. I added a 5 inch satin, baby pink hair bow, and my little blue-eyed, blonde haired Caroline looked as if she stepped out of a magazine.  I was thrilled with the result, her particular mother was delighted, and most importantly, Caroline was very happy with the dress. And, of course, her feet are bare as often as possible in the gracious and hospitable South!!', 'Wow, wow, wow. Simply beautiful. Thank you for this great dress.', 'Absolutely amazing quality, cannot wait for my daughters christening !', 'Very sweet, nice quality little dress.']"
"Baby Christening Dress, White Dress for Baptism, First Birthday, 1st Party or Cake Smash Photo, Flowergirl or Wedding Outfit for Toddler",https://www.etsy.com/listing/978195969/baby-christening-dress-white-dress-for?click_key=0ef5ff578cbcf226dcef1aace4f1522f76b3ad17%3A978195969&click_sum=2c5e6a8b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-106-6,https://i.etsystatic.com/15217125/c/2023/1608/458/207/il/4bf7fc/2978854195/il_340x270.2978854195_pgtz.jpg,PeachPearDesigns,76.66,4,0,1,United Kingdom,5,461,19,"['This item was absolutely perfect for my 7.5 month old’s baptism. So well made! I did layer with a tank onesie underneath as it is sheer. Overall VERY happy. So many compliments too!', 'Such beautiful little details on this dress. Absolutely loved how it looked on my daughter', ""This is a stunning dress! Although photos and video are great indication of how gorgeous it is, it's still much nicer in real. Very dreamy and fairytale like dress. We used this for a photoshoot and also first birthday party and probably as wedding guest dress. Very light yet beautiful. Great mixture. One of the best dresses I've purchased."", 'Stunning dress that my 8 month old wore for her christening. So many people said how beautiful it was too. Thank you!']"
"Burgundy Flower Girl Dress, Delicate and Elegant lace, Wedding Girl Dresses. Custom and plus sizes.",https://www.etsy.com/listing/757207339/burgundy-flower-girl-dress-delicate-and?click_key=cd271f26fc74cc3f04a15f6ed02817d2b06fc085%3A757207339&click_sum=f5f5c72d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-106-7,https://i.etsystatic.com/16454499/c/2000/1582/0/93/il/a71e86/2262326032/il_340x270.2262326032_6l8g.jpg,TheFlowerGirlDress,174.05,14,0,1,"Katy, TX",5,549,5,"['Package came on time and dress was perfect for my sister’s wedding! Hellen was SUPER quick to respond and always so helpful and sweet. 100000% would order from her again ❤️', 'The dress is beautifully made ♥️ and the burgundy color is just perfect! My daughter loved it and kept twirling around in it.', 'N.A.', 'N.A.']"
"Baby pink dress, Princess dress, Flower girl dress, Tutu Dress, Christmas dress, First Birthday dress",https://www.etsy.com/listing/580245950/baby-pink-dress-princess-dress-flower?click_key=bb143f236d3c35f1c0cc3c3d9806be382e7574bc%3A580245950&click_sum=467c3892&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-106-8&frs=1&sts=1,https://i.etsystatic.com/10623046/c/1538/1222/696/571/il/fac241/2159029259/il_340x270.2159029259_3zqn.jpg,DreamsDresses,122.38,17,0,1,Ukraine,5,432,10,"['Im AMAZED the dress is BEAUTIFUL I order this dress 02/03 and i told her i need it for 02/11 she made WONDERS not only is coming from ukraine all the way to the usa on time i got it 3 days before the day i need it . At 1st i thought it was a lil bit big i was soo wrong as soon as i put it on her OMG is PERFECT . My baby is turning 2 and i got it size 18-24 months . i cannot wait to take her bday pictures my baby would look like a tru queen .', 'The dress is even more beautiful in person! My daughter looked beautiful 😍', 'Was a little bit long but is so stunning! She reached out for custom measurements and the fit is spot on! it came quickly and extremely well packaged! Also the Pink color is exactly the same as the images! and Yes it is just as beautiful as it looks !!', 'This dress is amazing! Communication with the seller was fantastic and she really stitched some love into this dress! Stunning. Would highly recommend. Much appreciated. Thank you x x']"
Flower Girl Communion Dress Tulle Lace Dress Ribbon Gorgeous multiple tiered skirt with hand beaded 3D applique on top.,https://www.etsy.com/listing/870010189/flower-girl-communion-dress-tulle-lace?click_key=a8865b2ec9b572bd92b742adf2609ce67ce41abe%3A870010189&click_sum=07b4b99f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-1,https://i.etsystatic.com/17250459/c/383/304/0/65/il/5f1710/2572243705/il_340x270.2572243705_563z.jpg,TheBrideShoppe,162.28,4,0,0,"El Cajon, CA",5,1.338,0,N.A.
Dusty rose Flower girl dress Ivory girl dress Flower girl dress with train Tulle flower girl dress Tutu girl dress Satin flower girl dress,https://www.etsy.com/listing/1245093326/dusty-rose-flower-girl-dress-ivory-girl?click_key=70cfc0969153968fa9e9c936b05287aadfca80bc%3A1245093326&click_sum=88c1aadc&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-2&pro=1&frs=1,https://i.etsystatic.com/21512279/c/2000/1589/0/965/il/8ee3cd/3973940040/il_340x270.3973940040_j22q.jpg,ColibriFashionStudio,137.12,0,0,0,Ukraine,5,1.200,0,N.A.
Ivory & Sage Strapless flower girl dress/hydrangea tulle dress/bridesmaid dress/pageant/wedding/prom,https://www.etsy.com/listing/1141995862/ivory-sage-strapless-flower-girl?click_key=96adea3141d13b912b0629b7d47e5edc9a80d9f4%3A1141995862&click_sum=e71c630b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-3,https://i.etsystatic.com/8804102/c/1587/1261/610/766/il/c9d9f1/3628313867/il_340x270.3628313867_bhu8.jpg,TulleBoxofTreasures,117.39,45,0,0,"Ringgold, GA",5,467,0,N.A.
"Burgundy Flower Girl Dress, White Lace Wedding Dress, Will You Be My Flower Girl, Flower Girl Proposal",https://www.etsy.com/listing/626574412/burgundy-flower-girl-dress-white-lace?click_key=c717a7f9e794462973bdf2969f0318d6867d23ac%3A626574412&click_sum=d7f4ddba&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-4&sts=1,https://i.etsystatic.com/11586724/c/2000/1589/0/1042/il/e0b9df/2542619833/il_340x270.2542619833_m0ho.jpg,NicolettesCouture,92.40,10,0,1,"Dubuque, IA",5,10.778,43,"['Absolutely BEAUTIFUL! Requested a different color, seller was more than happy to help. Fit my child well, though it did slip off her shoulders a bit. But she’s tiny, so I just pinned it for the wedding. Everyone loved her dress!', 'Absolutely beautiful. Much prettier in person, but looks just like the picture. Lace is soft and not itchy. Can’t wait for my daughter to wear it! Ordered a 5t for my 4 year old who is tall, looks like it fits true to size.', 'Amazing Quality, lace is very soft and stayed in place on my bouncing 3 year old. Only thing I had an issue with was the pearls on the flowers falling off. One fell off right out of the pack and I had to glue back on. By the end of the wedding she was missing 2. \n\nBe sure to check the sizing to the measurements and ask the seller for help if you need it! She is very nice and helped me size my daughter. She normally wears a size 3T and some 4T but was a 2T woth this dress.', 'Seriously the cutest dress ever! It fit perfect! Shipping and arrival was great!']"
Hand painted summer dress for kids/Shift dress/Toddler girl white dress/Tunic dress/Gift for girl/Children clothing/Girls clothing outfit,https://www.etsy.com/listing/242805212/hand-painted-summer-dress-for-kidsshift?click_key=0cb33f1b78e12a98d016db180f45d95dfc72f3be%3A242805212&click_sum=a2b38664&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-5&frs=1&sts=1,https://i.etsystatic.com/11463421/r/il/318c55/930645295/il_340x270.930645295_u274.jpg,ForCutiesKids,88.00,2,0,0,Bulgaria,5,395,0,N.A.
School Enrolment Dress Svenja Festive Dress Girl Flower Litter Dress Summer Dress,https://www.etsy.com/listing/1271340147/school-enrolment-dress-svenja-festive?click_key=4b294777297b76bf9fe9f285e87cb44b47d1368f%3A1271340147&click_sum=1d08bb41&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-6&sts=1,https://i.etsystatic.com/8520928/r/il/225cf4/4116896998/il_340x270.4116896998_6tty.jpg,FiftiesFashion,69.00,11,0,1,Germany,5,140,0,N.A.
"Burgundy flower girls dress, Wine red dress for girls, Girls formal dress, Special occasion dress, Baby couture dress, Toddler fancy dress",https://www.etsy.com/listing/880238289/burgundy-flower-girls-dress-wine-red?click_key=f9a4f7e4d4bc4b83d9ad74ad3f092156079e5480%3A880238289&click_sum=47712b18&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-7&frs=1,https://i.etsystatic.com/9394667/c/1980/1573/0/296/il/f5cce6/2904743016/il_340x270.2904743016_8awl.jpg,PapatyaGirlsCouture,147.36,9,0,0,South Africa,4.5,149,0,N.A.
"Rustic flower girl dress, Lace toddler dress, Flower girl dress tulle, Lace flower girl dress, Girl wedding dress, Junior bridesmaid dress",https://www.etsy.com/listing/993898128/rustic-flower-girl-dress-lace-toddler?click_key=44fba4e426d5c2d2690f481088d0be9a7363fff7%3A993898128&click_sum=3c0df3f8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-107-8&pro=1&frs=1,https://i.etsystatic.com/22268896/c/1666/1324/242/833/il/701c29/3087567171/il_340x270.3087567171_hug5.jpg,LovelyStarBoutique,140.49,0,0,0,Ukraine,5,124,0,N.A.
"Off The Shoulder White Tulle Flower Girl Dress, Bohemian Wedding Dress, High Low Grecian Dress, Boho Tulle Dresses",https://www.etsy.com/listing/815272780/off-the-shoulder-white-tulle-flower-girl?click_key=9131e48cc05d98d9894c4d7705c89c63b078fc41%3A815272780&click_sum=2a1c0db0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-108-1&sts=1,https://i.etsystatic.com/11586724/c/3000/2000/0/0/il/035439/2425927389/il_340x270.2425927389_sqcn.jpg,NicolettesCouture,89.90,9,0,1,"Dubuque, IA",5,10.778,0,N.A.
"White Lace Flower Girl Dress, Gray Tulle Long Sleeve Wedding dress, Dusty Blue Ball Gown, Floor Length, Boho Chic Beach, Smoke Steel Blue",https://www.etsy.com/listing/703004112/white-lace-flower-girl-dress-gray-tulle?click_key=404fb18f8bb65eddee45e81397de43ae8e02fd32%3A703004112&click_sum=3205b0f1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-108-2&etp=1&sts=1,https://i.etsystatic.com/11586724/c/2000/1589/0/615/il/3da5cb/1970216121/il_340x270.1970216121_jw37.jpg,NicolettesCouture,101.14,9,0,1,"Dubuque, IA",5,10.778,0,N.A.
"Tulle Flower Girl Dress, Long Sleeve Flower Girl Dresses, Rustic Lace Flower Girl Dresses, Boho Flower Girl Dress, Vintage Country Dresses",https://www.etsy.com/listing/876338000/tulle-flower-girl-dress-long-sleeve?click_key=693a4080acccfc55ba8d9f3b117d730ffe060328%3A876338000&click_sum=c4562fed&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-108-3&pro=1&sts=1,https://i.etsystatic.com/17317016/c/1329/1057/574/585/il/0e76ee/2603552452/il_340x270.2603552452_ghas.jpg,ThaliaSDesign,58.06,10,0,1,"Hacienda Heights, CA",5,4.684,0,N.A.
Handmade cotton tutu leotard flower girl dress,https://www.etsy.com/listing/561687204/handmade-cotton-tutu-leotard-flower-girl?click_key=5db2a16ac0d586538e982b12dc2a5fdb0659d6a4%3A561687204&click_sum=32c850bc&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-108-4&pro=1,https://i.etsystatic.com/13965400/c/1984/1575/0/916/il/f7ff01/1412181169/il_340x270.1412181169_34iy.jpg,Shopleilarae,66.39,12,0,1,United Kingdom,5,418,0,N.A.
Ready to ship size 4 - Off shoulder Ivory flower girl dress First Communion Baptism  - model Chiara,https://www.etsy.com/listing/621177861/ready-to-ship-size-4-off-shoulder-ivory?click_key=005c03b428c96798d84395edeb0bcc79d91e65f7%3A621177861&click_sum=e48c4276&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-108-5&sts=1,https://i.etsystatic.com/14318225/r/il/4e4286/1578053477/il_340x270.1578053477_4g7e.jpg,MySweetQueenUS,250.81,2,0,0,"Naples, FL",5,297,0,N.A.
Full Sleeve Unicorn Pattern Girls Dress | Birthday and Christmas Gift Dress for Girls 2-8 Years and Personalized Birthday and Christmas Card,https://www.etsy.com/listing/1096896940/full-sleeve-unicorn-pattern-girls-dress?click_key=ee12f8ebd84080e619465bb2e7ba23f4f723f4d9%3A1096896940&click_sum=9d62075b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-108-6&pro=1&sts=1,https://i.etsystatic.com/23296684/r/il/e42621/3430000142/il_340x270.3430000142_lesp.jpg,SkipStars,21.68,5,0,1,United Kingdom,5,491,4,"['Very well made. My Granddaughter loves all your dresses.', 'Great quality...met my expectations. Matched the online description and photo exactly. My granddaughter will love it.', 'N.A.', 'N.A.']"
"Blush Lace Flower Girl Dress, Long Sleeve Lace, Satin and Tulle Flower Girl Dresses with Big and Puffy Custom color Tulle Skirt.",https://www.etsy.com/listing/754939199/blush-lace-flower-girl-dress-long-sleeve?click_key=7c437a3a04a060e87d74648114408f4d73b6acea%3A754939199&click_sum=0fdbae4d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-108-7,https://i.etsystatic.com/16454499/c/1124/889/0/329/il/535d8b/2070719639/il_340x270.2070719639_nrtx.jpg,TheFlowerGirlDress,163.55,14,0,1,"Katy, TX",5,549,12,"['If you’re thinking about ordering this dress think no more, this dress was absolutely perfect I received so many compliments it was hands-down one of the best decisions I made for my wedding they came perfectly done and true to size I had hotel staff stopping me the next morning to comment on how beautiful the flower girls looked', 'Dress was EXACTLY  as pictured, purchased a size 2 and it fit my 15 month old perfect, this was not only my 1st purchase with this seller but with Etsy, I was very pleased with my entire experience. I can say I was a bit hesitant about not being able to just call to speak with seller or seller rep if needed however any concerns I had and all communications with seller were handled in a very personable, prompt, concise and professional manner, no call needed 🙂! Considering the delicacy of the dress, the quality was a perfect 10, my daughter absolutely adored it!!!  Exceeded all my expectations', 'Oh my goodness! This dress is amazing!!! From start to finish. I can not begin to describe how well this dress is made. For about a few hours the seller went back and forth with me to make sure we got the right color. She was wonderful. I’m so thankful because I was having awful experiences in the stores. From the customer service to the fit of the dress…. I literally would hug this lady if I could! Thank you so much!!! I will post pictures from wedding.', '100% worth the money!!! You think the pictures are cute- soooo much cuter in person!! Everything about it is perfect, quality, and seller was very helpful with sizing and made for my daughters body. Can’t wait until my daughter walks down the isle in it <3']"
